"id","owner","blocks","price","state","desc"
2342,0,"50,-21",5000,1,"轨道交通商务区"
2343,0,"51,-21",5000,1,"轨道交通商务区"
2344,0,"52,-21",5000,1,"轨道交通商务区"
2345,0,"53,-21",5000,1,"轨道交通商务区"
2346,0,"54,-21",5000,1,"轨道交通商务区"
2347,0,"55,-21",5000,1,"轨道交通商务区"
2348,0,"56,-21",5000,1,"轨道交通商务区"
2349,0,"47,-22",5000,1,"轨道交通商务区"
2350,0,"48,-22",5000,1,"轨道交通商务区"
2351,0,"49,-22",5000,1,"轨道交通商务区"
2352,0,"50,-22",5000,1,"轨道交通商务区"
2353,0,"51,-22",5000,1,"轨道交通商务区"
2354,0,"52,-22",5000,1,"轨道交通商务区"
2355,0,"53,-22",5000,1,"轨道交通商务区"
2356,0,"54,-22",5000,1,"轨道交通商务区"
2357,0,"55,-22",5000,1,"轨道交通商务区"
2358,0,"56,-22",5000,1,"轨道交通商务区"
2359,0,"57,-22",5000,1,"轨道交通商务区"
2360,0,"57,-21",5000,1,"轨道交通商务区"
2361,0,"57,-20",5000,1,"轨道交通商务区"
2362,0,"57,-19",5000,1,"轨道交通商务区"
2363,0,"57,-18",5000,1,"轨道交通商务区"
2364,0,"57,-17",5000,1,"轨道交通商务区"
2365,0,"57,-16",5000,1,"轨道交通商务区"
2366,0,"57,-15",5000,1,"轨道交通商务区"
2367,0,"57,-14",5000,1,"轨道交通商务区"
2368,0,"57,-13",5000,1,"轨道交通商务区"
2369,0,"43,4",5500,1,"轨道交通商务区"
2370,0,"43,5",5500,1,"轨道交通商务区"
2371,0,"43,3",5500,1,"轨道交通商务区"
2372,0,"44,3",5500,1,"轨道交通商务区"
2373,0,"44,4",5500,1,"轨道交通商务区"
2374,0,"44,5",5500,1,"轨道交通商务区"
2375,0,"45,3",5500,1,"轨道交通商务区"
2376,0,"45,4",5500,1,"轨道交通商务区"
2377,0,"45,5",5500,1,"轨道交通商务区"
2378,0,"43,1",5500,1,"轨道交通商务区"
2379,0,"43,2",5500,1,"轨道交通商务区"
2380,0,"44,1",5500,1,"轨道交通商务区"
2381,0,"44,2",5500,1,"轨道交通商务区"
2382,0,"45,1",5500,1,"轨道交通商务区"
2383,0,"45,2",5500,1,"轨道交通商务区"
2384,0,"46,1",5500,1,"轨道交通商务区"
2385,0,"46,2",5500,1,"轨道交通商务区"
2386,0,"46,3",5500,1,"轨道交通商务区"
2387,0,"46,4",5500,1,"轨道交通商务区"
2388,0,"46,5",5500,1,"轨道交通商务区"
2389,0,"47,1",5500,1,"轨道交通商务区"
2390,0,"47,2",5500,1,"轨道交通商务区"
2391,0,"47,3",5500,1,"轨道交通商务区"
2392,0,"47,4",5500,1,"轨道交通商务区"
2393,0,"47,5",5500,1,"轨道交通商务区"
2394,0,"43,0",5500,1,"轨道交通商务区"
2395,0,"44,0",5500,1,"轨道交通商务区"
2396,0,"45,0",5500,1,"轨道交通商务区"
2397,0,"46,0",5500,1,"轨道交通商务区"
2398,0,"47,0",5500,1,"轨道交通商务区"
2399,0,"48,0",5500,1,"轨道交通商务区"
2400,0,"48,1",5500,1,"轨道交通商务区"
2401,0,"48,2",5500,1,"轨道交通商务区"
2402,0,"48,3",5500,1,"轨道交通商务区"
2403,0,"48,4",5500,1,"轨道交通商务区"
2404,0,"48,5",5500,1,"轨道交通商务区"
2405,0,"43,-1",5500,1,"轨道交通商务区"
2406,0,"44,-1",5500,1,"轨道交通商务区"
2407,0,"45,-1",5500,1,"轨道交通商务区"
2408,0,"46,-1",5500,1,"轨道交通商务区"
2409,0,"47,-1",5500,1,"轨道交通商务区"
2410,0,"48,-1",5500,1,"轨道交通商务区"
2411,0,"43,-2",5500,1,"轨道交通商务区"
2412,0,"44,-2",5500,1,"轨道交通商务区"
2413,0,"45,-2",5500,1,"轨道交通商务区"
2414,0,"46,-2",5500,1,"轨道交通商务区"
2415,0,"47,-2",5500,1,"轨道交通商务区"
2416,0,"48,-2",5500,1,"轨道交通商务区"
2417,0,"49,-2",5500,1,"轨道交通商务区"
2418,0,"49,-1",5500,1,"轨道交通商务区"
2419,0,"49,0",5500,1,"轨道交通商务区"
2420,0,"49,1",5500,1,"轨道交通商务区"
2421,0,"49,2",5500,1,"轨道交通商务区"
2422,0,"49,3",5500,1,"轨道交通商务区"
2423,0,"49,4",5500,1,"轨道交通商务区"
2424,0,"49,5",5500,1,"轨道交通商务区"
2425,0,"43,-3",5500,1,"轨道交通商务区"
2426,0,"44,-3",5500,1,"轨道交通商务区"
2427,0,"45,-3",5500,1,"轨道交通商务区"
2428,0,"46,-3",5500,1,"轨道交通商务区"
2429,0,"47,-3",5500,1,"轨道交通商务区"
2430,0,"48,-3",5500,1,"轨道交通商务区"
2431,0,"49,-3",5500,1,"轨道交通商务区"
2432,0,"43,-4",5500,1,"轨道交通商务区"
2433,0,"44,-4",5500,1,"轨道交通商务区"
2434,0,"45,-4",5500,1,"轨道交通商务区"
2435,0,"46,-4",5500,1,"轨道交通商务区"
2436,0,"47,-4",5500,1,"轨道交通商务区"
2437,0,"48,-4",5500,1,"轨道交通商务区"
2438,0,"49,-4",5500,1,"轨道交通商务区"
2439,0,"50,-4",5500,1,"轨道交通商务区"
2440,0,"50,-3",5500,1,"轨道交通商务区"
2441,0,"50,-2",5500,1,"轨道交通商务区"
2442,0,"50,-1",5500,1,"轨道交通商务区"
2443,0,"50,0",5500,1,"轨道交通商务区"
2444,0,"50,1",5500,1,"轨道交通商务区"
2445,0,"50,2",5500,1,"轨道交通商务区"
2446,0,"50,3",5500,1,"轨道交通商务区"
2447,0,"50,4",5500,1,"轨道交通商务区"
2448,0,"50,5",5500,1,"轨道交通商务区"
2449,0,"43,-5",5500,1,"轨道交通商务区"
2450,0,"44,-5",5500,1,"轨道交通商务区"
2451,0,"45,-5",5500,1,"轨道交通商务区"
2452,0,"46,-5",5500,1,"轨道交通商务区"
2453,0,"47,-5",5500,1,"轨道交通商务区"
2454,0,"48,-5",5500,1,"轨道交通商务区"
2455,0,"49,-5",5500,1,"轨道交通商务区"
2456,0,"50,-5",5500,1,"轨道交通商务区"
2457,0,"43,-6",5500,1,"轨道交通商务区"
2458,0,"44,-6",5500,1,"轨道交通商务区"
2459,0,"45,-6",5500,1,"轨道交通商务区"
2460,0,"46,-6",5500,1,"轨道交通商务区"
2461,0,"47,-6",5500,1,"轨道交通商务区"
2462,0,"48,-6",5500,1,"轨道交通商务区"
2463,0,"49,-6",5500,1,"轨道交通商务区"
2464,0,"50,-6",5500,1,"轨道交通商务区"
2465,0,"51,-6",5500,1,"轨道交通商务区"
2466,0,"51,-5",5500,1,"轨道交通商务区"
2467,0,"51,-4",5500,1,"轨道交通商务区"
2468,0,"51,-3",5500,1,"轨道交通商务区"
2469,0,"51,-2",5500,1,"轨道交通商务区"
2470,0,"51,-1",5500,1,"轨道交通商务区"
2471,0,"51,0",5500,1,"轨道交通商务区"
2472,0,"51,1",5500,1,"轨道交通商务区"
2473,0,"51,2",5500,1,"轨道交通商务区"
2474,0,"51,3",5500,1,"轨道交通商务区"
2475,0,"51,4",5500,1,"轨道交通商务区"
2476,0,"51,5",5500,1,"轨道交通商务区"
2477,0,"43,-7",5500,1,"轨道交通商务区"
2478,0,"44,-7",5500,1,"轨道交通商务区"
2479,0,"45,-7",5500,1,"轨道交通商务区"
2480,0,"46,-7",5500,1,"轨道交通商务区"
2481,0,"47,-7",5500,1,"轨道交通商务区"
2482,0,"48,-7",5500,1,"轨道交通商务区"
2483,0,"49,-7",5500,1,"轨道交通商务区"
2484,0,"50,-7",5500,1,"轨道交通商务区"
2485,0,"51,-7",5500,1,"轨道交通商务区"
2486,0,"52,-7",5500,1,"轨道交通商务区"
2487,0,"52,-6",5500,1,"轨道交通商务区"
2488,0,"52,-5",5500,1,"轨道交通商务区"
2489,0,"52,-4",5500,1,"轨道交通商务区"
2490,0,"52,-3",5500,1,"轨道交通商务区"
2491,0,"52,-2",5500,1,"轨道交通商务区"
2492,0,"52,-1",5500,1,"轨道交通商务区"
2493,0,"52,0",5500,1,"轨道交通商务区"
2494,0,"52,1",5500,1,"轨道交通商务区"
2495,0,"52,2",5500,1,"轨道交通商务区"
2496,0,"52,3",5500,1,"轨道交通商务区"
2497,0,"52,4",5500,1,"轨道交通商务区"
2498,0,"52,5",5500,1,"轨道交通商务区"
2499,0,"53,-7",5500,1,"轨道交通商务区"
2500,0,"53,-6",5500,1,"轨道交通商务区"
2501,0,"53,-5",5500,1,"轨道交通商务区"
2502,0,"53,-4",5500,1,"轨道交通商务区"
2503,0,"53,-3",5500,1,"轨道交通商务区"
2504,0,"53,-2",5500,1,"轨道交通商务区"
2505,0,"53,-1",5500,1,"轨道交通商务区"
2506,0,"53,0",5500,1,"轨道交通商务区"
2507,0,"53,1",5500,1,"轨道交通商务区"
2508,0,"53,2",5500,1,"轨道交通商务区"
2509,0,"53,3",5500,1,"轨道交通商务区"
2510,0,"53,4",5500,1,"轨道交通商务区"
2511,0,"53,5",5500,1,"轨道交通商务区"
2512,0,"54,5",5500,1,"轨道交通商务区"
2513,0,"54,4",5500,1,"轨道交通商务区"
2514,0,"54,3",5500,1,"轨道交通商务区"
2515,0,"54,2",5500,1,"轨道交通商务区"
2516,0,"54,1",5500,1,"轨道交通商务区"
2517,0,"54,0",5500,1,"轨道交通商务区"
2518,0,"54,-1",5500,1,"轨道交通商务区"
2519,0,"54,-2",5500,1,"轨道交通商务区"
2520,0,"54,-3",5500,1,"轨道交通商务区"
2521,0,"54,-4",5500,1,"轨道交通商务区"
2522,0,"54,-5",5500,1,"轨道交通商务区"
2523,0,"54,-6",5500,1,"轨道交通商务区"
2524,0,"54,-7",5500,1,"轨道交通商务区"
2525,0,"55,-7",5500,1,"轨道交通商务区"
2526,0,"55,-6",5500,1,"轨道交通商务区"
2527,0,"55,-5",5500,1,"轨道交通商务区"
2528,0,"55,-4",5500,1,"轨道交通商务区"
2529,0,"55,-3",5500,1,"轨道交通商务区"
2530,0,"55,-2",5500,1,"轨道交通商务区"
2531,0,"55,-1",5500,1,"轨道交通商务区"
2532,0,"55,0",5500,1,"轨道交通商务区"
2533,0,"55,1",5500,1,"轨道交通商务区"
2534,0,"55,2",5500,1,"轨道交通商务区"
2535,0,"55,3",5500,1,"轨道交通商务区"
2536,0,"55,4",5500,1,"轨道交通商务区"
2537,0,"55,5",5500,1,"轨道交通商务区"
2538,0,"56,4",5500,1,"轨道交通商务区"
2539,0,"56,5",5500,1,"轨道交通商务区"
2540,0,"56,-1",5500,1,"轨道交通商务区"
2541,0,"56,0",5500,1,"轨道交通商务区"
2542,0,"56,3",5500,1,"轨道交通商务区"
2543,0,"56,1",5500,1,"轨道交通商务区"
2544,0,"56,2",5500,1,"轨道交通商务区"
2545,0,"56,-2",5500,1,"轨道交通商务区"
2546,0,"56,-3",5500,1,"轨道交通商务区"
2547,0,"56,-4",5500,1,"轨道交通商务区"
2548,0,"56,-5",5500,1,"轨道交通商务区"
2549,0,"56,-6",5500,1,"轨道交通商务区"
2550,0,"56,-7",5500,1,"轨道交通商务区"
2551,0,"57,5",5500,1,"轨道交通商务区"
2552,0,"57,4",5500,1,"轨道交通商务区"
2553,0,"57,3",5500,1,"轨道交通商务区"
2554,0,"57,2",5500,1,"轨道交通商务区"
2555,0,"57,1",5500,1,"轨道交通商务区"
2556,0,"57,0",5500,1,"轨道交通商务区"
2557,0,"57,-1",5500,1,"轨道交通商务区"
2558,0,"57,-2",5500,1,"轨道交通商务区"
2559,0,"57,-3",5500,1,"轨道交通商务区"
2560,0,"57,-4",5500,1,"轨道交通商务区"
2561,0,"57,-5",5500,1,"轨道交通商务区"
2562,0,"57,-6",5500,1,"轨道交通商务区"
2563,0,"57,-7",5500,1,"轨道交通商务区"
2564,0,"41,0",5500,1,"轨道交通商务区"
2565,0,"42,0",5500,1,"轨道交通商务区"
2566,0,"41,-1",5500,1,"轨道交通商务区"
2567,0,"42,-1",5500,1,"轨道交通商务区"
2568,0,"41,-2",5500,1,"轨道交通商务区"
2569,0,"42,-2",5500,1,"轨道交通商务区"
2570,0,"41,-3",5500,1,"轨道交通商务区"
2571,0,"42,-3",5500,1,"轨道交通商务区"
2572,0,"41,-4",5500,1,"轨道交通商务区"
2573,0,"42,-4",5500,1,"轨道交通商务区"
2574,0,"41,-5",5500,1,"轨道交通商务区"
2575,0,"42,-5",5500,1,"轨道交通商务区"
2576,0,"41,-6",5500,1,"轨道交通商务区"
2577,0,"42,-6",5500,1,"轨道交通商务区"
2578,0,"41,-7",5500,1,"轨道交通商务区"
2579,0,"42,-7",5500,1,"轨道交通商务区"
2580,0,"38,-2",5500,1,"轨道交通商务区"
2581,0,"38,-3",5500,1,"轨道交通商务区"
2582,0,"39,-3",5500,1,"轨道交通商务区"
2583,0,"39,-2",5500,1,"轨道交通商务区"
2584,0,"38,-4",5500,1,"轨道交通商务区"
2585,0,"39,-4",5500,1,"轨道交通商务区"
2586,0,"38,-5",5500,1,"轨道交通商务区"
2587,0,"39,-5",5500,1,"轨道交通商务区"
2588,0,"40,-5",5500,1,"轨道交通商务区"
2589,0,"40,-4",5500,1,"轨道交通商务区"
2590,0,"40,-3",5500,1,"轨道交通商务区"
2591,0,"40,-2",5500,1,"轨道交通商务区"
2592,0,"38,-6",5500,1,"轨道交通商务区"
2593,0,"39,-6",5500,1,"轨道交通商务区"
2594,0,"40,-6",5500,1,"轨道交通商务区"
2595,0,"38,-7",5500,1,"轨道交通商务区"
2596,0,"39,-7",5500,1,"轨道交通商务区"
2597,0,"40,-7",5500,1,"轨道交通商务区"
2598,0,"40,-1",5500,1,"轨道交通商务区"
2599,0,"37,-3",5500,1,"轨道交通商务区"
2600,0,"37,-4",5500,1,"轨道交通商务区"
2601,0,"37,-5",5500,1,"轨道交通商务区"
2602,0,"37,-6",5500,1,"轨道交通商务区"
2603,0,"37,-7",5500,1,"轨道交通商务区"
2604,0,"36,-4",5500,1,"轨道交通商务区"
2605,0,"36,-5",5500,1,"轨道交通商务区"
2606,0,"36,-6",5500,1,"轨道交通商务区"
2607,0,"36,-7",5500,1,"轨道交通商务区"
2608,0,"35,-6",5500,1,"轨道交通商务区"
2609,0,"35,-7",5500,1,"轨道交通商务区"
2610,0,"35,-5",5500,1,"轨道交通商务区"
2611,0,"16,32",6800,1,"山地景观生活区"
2612,0,"16,33",6800,1,"山地景观生活区"
2613,0,"17,32",6800,1,"山地景观生活区"
2614,0,"17,33",6800,1,"山地景观生活区"
2615,0,"16,31",6800,1,"山地景观生活区"
2616,0,"17,31",6800,1,"山地景观生活区"
2617,0,"18,31",6800,1,"山地景观生活区"
2618,0,"18,32",6800,1,"山地景观生活区"
2619,0,"18,33",6800,1,"山地景观生活区"
2620,0,"16,30",6800,1,"山地景观生活区"
2621,0,"17,30",6800,1,"山地景观生活区"
2622,0,"18,30",6800,1,"山地景观生活区"
2623,0,"19,30",6800,1,"山地景观生活区"
2624,0,"19,31",6800,1,"山地景观生活区"
2625,0,"19,32",6800,1,"山地景观生活区"
2626,0,"19,33",6800,1,"山地景观生活区"
2627,0,"16,29",6800,1,"山地景观生活区"
2628,0,"17,29",6800,1,"山地景观生活区"
2629,0,"18,29",6800,1,"山地景观生活区"
2630,0,"19,29",6800,1,"山地景观生活区"
2631,0,"20,29",6800,1,"山地景观生活区"
2632,0,"20,30",6800,1,"山地景观生活区"
2633,0,"20,31",6800,1,"山地景观生活区"
2634,0,"20,32",6800,1,"山地景观生活区"
2635,0,"20,33",6800,1,"山地景观生活区"
2636,0,"16,28",6800,1,"山地景观生活区"
2637,0,"17,28",6800,1,"山地景观生活区"
2638,0,"18,28",6800,1,"山地景观生活区"
2639,0,"19,28",6800,1,"山地景观生活区"
2640,0,"20,28",6800,1,"山地景观生活区"
2641,0,"19,22",6800,1,"山地景观生活区"
2642,0,"18,22",6800,1,"山地景观生活区"
2643,0,"17,22",6800,1,"山地景观生活区"
2644,0,"20,20",6800,1,"山地景观生活区"
2645,0,"20,23",6800,1,"山地景观生活区"
2646,0,"19,23",6800,1,"山地景观生活区"
2647,0,"16,27",6800,1,"山地景观生活区"
2648,0,"17,27",6800,1,"山地景观生活区"
2649,0,"18,27",6800,1,"山地景观生活区"
2650,0,"19,27",6800,1,"山地景观生活区"
2651,0,"20,27",6800,1,"山地景观生活区"
2652,0,"18,23",6800,1,"山地景观生活区"
2653,0,"16,26",6800,1,"山地景观生活区"
2654,0,"17,26",6800,1,"山地景观生活区"
2655,0,"18,26",6800,1,"山地景观生活区"
2656,0,"19,26",6800,1,"山地景观生活区"
2657,0,"20,26",6800,1,"山地景观生活区"
2658,0,"17,23",6800,1,"山地景观生活区"
2659,0,"16,25",6800,1,"山地景观生活区"
2660,0,"17,25",6800,1,"山地景观生活区"
2661,0,"18,25",6800,1,"山地景观生活区"
2662,0,"19,25",6800,1,"山地景观生活区"
2663,0,"20,25",6800,1,"山地景观生活区"
2664,0,"16,23",6800,1,"山地景观生活区"
2665,0,"16,24",6800,1,"山地景观生活区"
2666,0,"17,24",6800,1,"山地景观生活区"
2667,0,"18,24",6800,1,"山地景观生活区"
2668,0,"19,24",6800,1,"山地景观生活区"
2669,0,"20,24",6800,1,"山地景观生活区"
2670,0,"20,22",6800,1,"山地景观生活区"
2671,0,"20,19",6800,1,"山地景观生活区"
2672,0,"19,20",6800,1,"山地景观生活区"
2673,0,"18,21",6800,1,"山地景观生活区"
2674,0,"19,21",6800,1,"山地景观生活区"
2675,0,"20,21",6800,1,"山地景观生活区"
2676,0,"17,34",6800,1,"山地景观生活区"
2677,0,"18,34",6800,1,"山地景观生活区"
2678,0,"19,34",6800,1,"山地景观生活区"
2679,0,"20,34",6800,1,"山地景观生活区"
2680,0,"18,35",6800,1,"山地景观生活区"
2681,0,"19,35",6800,1,"山地景观生活区"
2682,0,"20,35",6800,1,"山地景观生活区"
2683,0,"20,36",6800,1,"山地景观生活区"
2684,0,"19,36",6800,1,"山地景观生活区"
2685,0,"20,37",6800,1,"山地景观生活区"
2686,0,"21,36",6800,1,"山地景观生活区"
2687,0,"21,37",6800,1,"山地景观生活区"
2688,0,"22,37",6800,1,"山地景观生活区"
2689,0,"22,38",6800,1,"山地景观生活区"
2690,0,"23,38",6800,1,"山地景观生活区"
2691,0,"21,38",6800,1,"山地景观生活区"
2692,0,"22,39|23,39|24,39|24,40|25,40|25,41|26,41|26,42|27,42|28,43|29,43|27,43|30,45|29,44|30,44|31,45|32,45|33,45|34,45|35,45|36,45|37,45|38,45|39,45|40,45|41,45|42,45|31,46|32,46|33,46|34,46|35,46|36,46|37,46|38,46|39,46|40,46|41,46|42,46",6800,1,"山地景观生活区"
2693,0,"43,46",6800,1,"山地景观生活区"
2694,0,"44,46",6800,1,"山地景观生活区"
2695,0,"43,45",6800,1,"山地景观生活区"
2696,0,"44,45",6800,1,"山地景观生活区"
2697,0,"45,45",6800,1,"山地景观生活区"
2698,0,"45,46",6800,1,"山地景观生活区"
2699,0,"46,45",6800,1,"山地景观生活区"
2700,0,"46,46",6800,1,"山地景观生活区"
2701,0,"47,45",6800,1,"山地景观生活区"
2702,0,"47,46",6800,1,"山地景观生活区"
2703,0,"48,45",6800,1,"山地景观生活区"
2704,0,"48,46",6800,1,"山地景观生活区"
2705,0,"49,45",6800,1,"山地景观生活区"
2706,0,"49,46",6800,1,"山地景观生活区"
2707,0,"50,45",6800,1,"山地景观生活区"
2708,0,"50,46",6800,1,"山地景观生活区"
2709,0,"51,45",6800,1,"山地景观生活区"
2710,0,"51,46",6800,1,"山地景观生活区"
2711,0,"52,45",6800,1,"山地景观生活区"
2712,0,"52,46",6800,1,"山地景观生活区"
2713,0,"53,45",6800,1,"山地景观生活区"
2714,0,"53,46",6800,1,"山地景观生活区"
2715,0,"54,45",6800,1,"山地景观生活区"
2716,0,"54,46",6800,1,"山地景观生活区"
2717,0,"55,45",6800,1,"山地景观生活区"
2718,0,"55,46",6800,1,"山地景观生活区"
2719,0,"56,46",6800,1,"山地景观生活区"
2720,0,"57,46",6800,1,"山地景观生活区"
2721,0,"56,45",6800,1,"山地景观生活区"
2722,0,"57,45",6800,1,"山地景观生活区"
2723,0,"58,45",6800,1,"山地景观生活区"
2724,0,"58,46",6800,1,"山地景观生活区"
2725,0,"37,38",6000,1,"山地景观生活区"
2726,0,"37,39",6000,1,"山地景观生活区"
2727,0,"37,40",6000,1,"山地景观生活区"
2728,0,"38,38",6000,1,"山地景观生活区"
2729,0,"38,39",6000,1,"山地景观生活区"
2730,0,"38,40",6000,1,"山地景观生活区"
2731,0,"39,38",6000,1,"山地景观生活区"
2732,0,"39,39",6000,1,"山地景观生活区"
2733,0,"39,40",6000,1,"山地景观生活区"
2734,0,"40,38",6000,1,"山地景观生活区"
2735,0,"40,39",6000,1,"山地景观生活区"
2736,0,"40,40",6000,1,"山地景观生活区"
2737,0,"41,38",6000,1,"山地景观生活区"
2738,0,"41,39",6000,1,"山地景观生活区"
2739,0,"41,40",6000,1,"山地景观生活区"
2740,0,"37,37",6000,1,"山地景观生活区"
2741,0,"38,37",6000,1,"山地景观生活区"
2742,0,"39,37",6000,1,"山地景观生活区"
2743,0,"40,37",6000,1,"山地景观生活区"
2744,0,"41,37",6000,1,"山地景观生活区"
2745,0,"42,37",6000,1,"山地景观生活区"
2746,0,"42,38",6000,1,"山地景观生活区"
2747,0,"42,39",6000,1,"山地景观生活区"
2748,0,"42,40",6000,1,"山地景观生活区"
2749,0,"43,37",6000,1,"山地景观生活区"
2750,0,"43,38",6000,1,"山地景观生活区"
2751,0,"43,39",6000,1,"山地景观生活区"
2752,0,"43,40",6000,1,"山地景观生活区"
2753,0,"44,37",6000,1,"山地景观生活区"
2754,0,"44,38",6000,1,"山地景观生活区"
2755,0,"44,39",6000,1,"山地景观生活区"
2756,0,"44,40",6000,1,"山地景观生活区"
2757,0,"37,36",6000,1,"山地景观生活区"
2758,0,"38,36",6000,1,"山地景观生活区"
2759,0,"39,36",6000,1,"山地景观生活区"
2760,0,"40,36",6000,1,"山地景观生活区"
2761,0,"41,36",6000,1,"山地景观生活区"
2762,0,"42,36",6000,1,"山地景观生活区"
2763,0,"43,36",6000,1,"山地景观生活区"
2764,0,"44,36",6000,1,"山地景观生活区"
2765,0,"45,36",6000,1,"山地景观生活区"
2766,0,"45,37",6000,1,"山地景观生活区"
2767,0,"45,38",6000,1,"山地景观生活区"
2768,0,"45,39",6000,1,"山地景观生活区"
2769,0,"45,40",6000,1,"山地景观生活区"
2770,0,"46,36",6000,1,"山地景观生活区"
2771,0,"46,37",6000,1,"山地景观生活区"
2772,0,"46,38",6000,1,"山地景观生活区"
2773,0,"46,39",6000,1,"山地景观生活区"
2774,0,"46,40",6000,1,"山地景观生活区"
2775,0,"47,36",6000,1,"山地景观生活区"
2776,0,"47,37",6000,1,"山地景观生活区"
2777,0,"47,38",6000,1,"山地景观生活区"
2778,0,"47,39",6000,1,"山地景观生活区"
2779,0,"47,40",6000,1,"山地景观生活区"
2780,0,"48,36",6000,1,"山地景观生活区"
2781,0,"48,37",6000,1,"山地景观生活区"
2782,0,"48,38",6000,1,"山地景观生活区"
2783,0,"48,39",6000,1,"山地景观生活区"
2784,0,"48,40",6000,1,"山地景观生活区"
2785,0,"49,35",6000,1,"山地景观生活区"
2786,0,"48,35",6000,1,"山地景观生活区"
2787,0,"47,35",6000,1,"山地景观生活区"
2788,0,"46,35",6000,1,"山地景观生活区"
2789,0,"45,35",6000,1,"山地景观生活区"
2790,0,"44,35",6000,1,"山地景观生活区"
2791,0,"43,35",6000,1,"山地景观生活区"
2792,0,"42,35",6000,1,"山地景观生活区"
2793,0,"41,35",6000,1,"山地景观生活区"
2794,0,"40,35",6000,1,"山地景观生活区"
2795,0,"39,35",6000,1,"山地景观生活区"
2796,0,"38,35",6000,1,"山地景观生活区"
2797,0,"37,35",6000,1,"山地景观生活区"
2798,0,"49,36",6000,1,"山地景观生活区"
2799,0,"49,37",6000,1,"山地景观生活区"
2800,0,"49,38",6000,1,"山地景观生活区"
2801,0,"49,39",6000,1,"山地景观生活区"
2802,0,"49,40",6000,1,"山地景观生活区"
2803,0,"49,34",6000,1,"山地景观生活区"
2804,0,"48,34",6000,1,"山地景观生活区"
2805,0,"47,34",6000,1,"山地景观生活区"
2806,0,"46,34",6000,1,"山地景观生活区"
2807,0,"45,34",6000,1,"山地景观生活区"
2808,0,"44,34",6000,1,"山地景观生活区"
2809,0,"43,34",6000,1,"山地景观生活区"
2810,0,"42,34",6000,1,"山地景观生活区"
2811,0,"41,34",6000,1,"山地景观生活区"
2812,0,"40,34",6000,1,"山地景观生活区"
2813,0,"39,34",6000,1,"山地景观生活区"
2814,0,"38,34",6000,1,"山地景观生活区"
2815,0,"37,34",6000,1,"山地景观生活区"
2816,0,"49,33",6000,1,"山地景观生活区"
2817,0,"48,33",6000,1,"山地景观生活区"
2818,0,"47,33",6000,1,"山地景观生活区"
2819,0,"46,33",6000,1,"山地景观生活区"
2820,0,"45,33",6000,1,"山地景观生活区"
2821,0,"44,33",6000,1,"山地景观生活区"
2822,0,"43,33",6000,1,"山地景观生活区"
2823,0,"42,33",6000,1,"山地景观生活区"
2824,0,"41,33",6000,1,"山地景观生活区"
2825,0,"40,33",6000,1,"山地景观生活区"
2826,0,"39,33",6000,1,"山地景观生活区"
2827,0,"38,33",6000,1,"山地景观生活区"
2828,0,"37,33",6000,1,"山地景观生活区"
2829,0,"49,32",6000,1,"山地景观生活区"
2830,0,"48,32",6000,1,"山地景观生活区"
2831,0,"47,32",6000,1,"山地景观生活区"
2832,0,"46,32",6000,1,"山地景观生活区"
2833,0,"45,32",6000,1,"山地景观生活区"
2834,0,"44,32",6000,1,"山地景观生活区"
2835,0,"43,32",6000,1,"山地景观生活区"
2836,0,"42,32",6000,1,"山地景观生活区"
2837,0,"41,32",6000,1,"山地景观生活区"
2838,0,"40,32",6000,1,"山地景观生活区"
2839,0,"39,32",6000,1,"山地景观生活区"
2840,0,"38,32",6000,1,"山地景观生活区"
2841,0,"37,32",6000,1,"山地景观生活区"
2842,0,"37,31",6000,1,"山地景观生活区"
2843,0,"38,31",6000,1,"山地景观生活区"
2844,0,"39,31",6000,1,"山地景观生活区"
2845,0,"40,31",6000,1,"山地景观生活区"
2846,0,"41,31",6000,1,"山地景观生活区"
2847,0,"42,31",6000,1,"山地景观生活区"
2848,0,"43,31",6000,1,"山地景观生活区"
2849,0,"44,31",6000,1,"山地景观生活区"
2850,0,"45,31",6000,1,"山地景观生活区"
2851,0,"46,31",6000,1,"山地景观生活区"
2852,0,"47,31",6000,1,"山地景观生活区"
2853,0,"48,31",6000,1,"山地景观生活区"
2854,0,"49,31",6000,1,"山地景观生活区"
2855,0,"50,39",6000,1,"山地景观生活区"
2856,0,"50,40",6000,1,"山地景观生活区"
2857,0,"51,39",6000,1,"山地景观生活区"
2858,0,"51,40",6000,1,"山地景观生活区"
2859,0,"52,39",6000,1,"山地景观生活区"
2860,0,"52,40",6000,1,"山地景观生活区"
2861,0,"50,38",6000,1,"山地景观生活区"
2862,0,"51,38",6000,1,"山地景观生活区"
2863,0,"52,38",6000,1,"山地景观生活区"
2864,0,"53,38",6000,1,"山地景观生活区"
2865,0,"53,39",6000,1,"山地景观生活区"
2866,0,"53,40",6000,1,"山地景观生活区"
2867,0,"54,38",6000,1,"山地景观生活区"
2868,0,"54,39",6000,1,"山地景观生活区"
2869,0,"54,40",6000,1,"山地景观生活区"
2870,0,"50,37",6000,1,"山地景观生活区"
2871,0,"51,37",6000,1,"山地景观生活区"
2872,0,"52,37",6000,1,"山地景观生活区"
2873,0,"53,37",6000,1,"山地景观生活区"
2874,0,"54,37",6000,1,"山地景观生活区"
2875,0,"50,36",6000,1,"山地景观生活区"
2876,0,"51,36",6000,1,"山地景观生活区"
